months reported,state,county ID,agency,population,violent,property,murder,rape,robbery,assault,burglary,larceny theft,motor vehicle theft,arson
12,PA,00710,WILLIAMSBURG,1235,0,16,0,0,0,0,4,12,0,0
12,PA,00711,GREENFIELD TOWNSHIP,4115,1,73,0,0,0,1,8,64,1,0
12,PA,00714,PA ST UNIV: ALTOONA,0,2,46,0,1,0,1,13,33,0,0
12,PA,00715,BLAIR TOWNSHIP,4547,0,7,0,0,0,0,11,58,1,0
12,PA,00717,NORTH WOODBURY,2689,0,23,0,0,0,0,1,22,0,0
12,PA,00718,FREEDOM TOWNSHIP,3436,1,75,0,1,0,0,3,72,0,1
12,PA,00719,SPR: CANOE CREEK,0,0,1,0,0,0,0,0,1,0,0
12,PA,00700,BLAIR,0,1,0,0,0,0,1,0,0,0,0
12,PA,00801,ATHENS,3327,4,6,0,2,0,2,4,55,1,2
12,PA,00802,CANTON,1972,1,19,0,0,0,1,6,13,0,0
12,PA,00803,SAYRE,6587,21,146,0,5,1,15,18,124,4,0
12,PA,00804,TOWANDA,287,5,12,0,1,0,4,16,85,1,0
12,PA,00805,TROY,131,7,29,0,0,0,7,6,23,0,0
12,PA,00808,ATHENS TOWNSHIP,5163,3,157,0,0,0,3,1,146,1,5
12,PA,00820,SPR: MOUNT PISGAH,0,0,0,0,0,0,0,0,0,0,0
12,PA,00800,BRADFORD,0,0,0,0,0,0,0,0,0,0,0
12,PA,00901,BENSALEM TOWNSHIP,656,81,1776,2,1,4,29,238,1463,75,19
12,PA,00902,BRISTOL,9611,2,279,0,1,16,3,3,23,19,1
12,PA,00903,BRISTOL TOWNSHIP,54349,97,1282,3,18,48,28,185,16,91,6
12,PA,00905,FALLS TOWNSHIP,3429,58,767,0,5,25,28,11,629,37,0
12,PA,00907,LOWER MAKEFIELD TOW,32799,13,297,0,3,0,1,63,228,6,0
12,PA,00908,LOWER SOUTHAMPTON T,18951,3,36,0,2,4,24,67,274,19,2
12,PA,00909,MIDDLETOWN TOWNSHIP,4549,41,16,1,5,1,25,142,834,3,2
12,PA,00910,MORRISVILLE,8654,14,252,0,0,7,7,46,174,32,3
12,PA,00911,NEW HOPE,2516,1,56,0,2,0,8,3,5,3,0
12,PA,00912,NEWTOWN TOWNSHIP,22753,15,158,0,2,2,11,27,129,2,0
12,PA,00913,NORTHAMPTON TOWNSHI,39692,6,162,0,0,1,5,26,127,9,0
12,PA,00914,PENNDEL,2231,3,17,0,1,2,0,2,15,0,0
12,PA,00915,PERKASIE,8517,6,145,0,0,1,5,15,128,2,0
12,PA,00916,QUAKERTOWN,8913,28,217,0,1,3,24,21,195,1,2
12,PA,00917,PENNRIDGE REGIONAL,115,1,65,0,1,0,0,7,58,0,0
12,PA,00918,SOLEBURY TOWNSHIP,8671,0,45,0,0,0,0,13,32,0,0
12,PA,00919,TULLYTOWN,1864,0,157,0,0,0,0,2,154,1,0
12,PA,00920,UPPER SOUTHAMPTON T,15183,12,156,0,2,1,9,37,111,8,0
12,PA,00921,WARMINSTER TOWNSHIP,3284,24,468,0,7,9,8,58,397,13,0
12,PA,00922,YARDLEY,2441,0,8,0,0,0,0,1,7,0,0
12,PA,00923,UPPER MAKEFIELD TOW,8258,8,14,0,2,1,5,17,58,29,0
12,PA,00925,HULMEVILLE,17,1,1,0,0,0,1,1,0,0,0
12,PA,00926,CHALFONT,475,1,14,0,1,0,0,1,12,1,0
12,PA,00927,DOYLESTOWN TOWNSHIP,17623,7,172,0,1,1,5,24,143,5,1
12,PA,00929,HILLTOWN TOWNSHIP,1519,16,181,0,8,3,5,34,144,3,0
12,PA,00930,SPR: NESHAMINY,0,0,0,0,0,0,0,0,0,0,0
12,PA,00932,NEW BRITAIN TOWNSHI,1134,2,62,0,0,2,0,6,56,0,0
12,PA,00933,SPR: DELAWARE CANAL,0,1,1,0,0,1,0,0,1,0,0
12,PA,00935,SPRINGFIELD TOWNSHI,537,1,46,0,0,0,1,14,32,0,0
12,PA,00936,WARWICK TOWNSHIP,14718,7,59,0,0,0,7,14,42,3,1
12,PA,00940,SPR: NOCKAMIXON,0,0,3,0,0,0,0,1,2,0,0
12,PA,00941,LANGHORNE MANOR,1441,1,13,0,0,0,1,1,11,1,0
12,PA,00943,PLUMSTEAD TOWNSHIP,1352,4,82,1,0,0,3,2,55,7,5
12,PA,00945,WARRINGTON TOWNSHIP,2363,6,27,0,0,5,1,25,176,6,1
12,PA,00947,BUCKINGHAM TOWNSHIP,245,3,82,0,0,1,2,15,66,1,0
12,PA,00949,SPR: TYLER,0,0,0,0,0,0,0,0,0,0,0
12,PA,00951,TINICUM TOWNSHIP,3969,0,2,0,0,0,0,5,15,0,0
12,PA,00952,IVYLAND,162,0,5,0,0,0,0,0,5,0,0
12,PA,00953,BEDMINSTER TOWNSHIP,732,3,37,0,0,0,3,4,32,1,0
12,PA,00957,DUBLIN BOROUGH,2153,3,8,0,0,0,3,0,8,0,0
12,PA,00960,NEWTOWN,2227,2,24,0,0,2,0,2,21,1,0
12,PA,00961,LANGHORNE BOROUGH,1611,0,14,0,0,0,0,1,13,0,0
12,PA,00962,RICHLAND TOWNSHIP,1362,6,352,0,3,0,3,35,313,4,0
12,PA,00963,CENTRAL BUCKS REGIO,11353,6,113,0,1,3,2,8,98,7,0
12,PA,04637,TELFORD,223,5,2,0,0,1,4,2,16,2,0
12,PA,00900,BUCKS,0,0,0,0,0,0,0,0,0,0,0
12,PA,00948,COUNTY DET: BUCKS,0,2,1,1,0,0,1,0,1,0,0
12,PA,01001,BUTLER,13515,54,569,0,0,22,32,122,432,15,6
12,PA,01002,BUTLER TOWNSHIP,1776,31,466,0,2,4,25,52,412,2,1
12,PA,01003,SLIPPERY ROCK,3673,2,44,0,0,1,1,1,33,1,0
12,PA,01004,ZELIENOPLE,3768,3,54,0,0,0,3,12,42,0,0
12,PA,01007,EVANS CITY,183,0,12,0,0,0,0,3,9,0,0
12,PA,01008,MARS,1679,0,14,0,0,0,0,0,13,1,0
12,PA,01009,MIDDLESEX TOWNSHIP,5496,3,33,0,0,0,3,5,26,2,1
12,PA,01010,PENN TOWNSHIP,519,2,51,0,0,0,2,4,44,3,0
12,PA,01011,SLIPPERY ROCK UNIVE,0,1,37,0,0,0,1,0,37,0,0
12,PA,01012,CRANBERRY TOWNSHIP,29834,6,47,0,0,3,3,28,371,8,1
12,PA,01018,BUFFALO TOWNSHIP,7286,4,37,0,0,0,4,4,33,0,0
12,PA,01019,SAXONBURG,1511,2,15,0,0,1,1,0,15,0,0
12,PA,01022,JACKSON TOWNSHIP,3621,2,18,0,0,0,2,15,3,0,0
12,PA,01023,CALLERY,39,0,0,0,0,0,0,0,0,0,0
12,PA,01025,LANCASTER TOWNSHIP,2534,11,19,0,3,0,8,1,18,0,0
12,PA,01028,PORTERSVILLE,229,0,0,0,0,0,0,0,0,0,0
12,PA,01029,HARRISVILLE,89,0,1,0,0,0,0,1,0,0,0
12,PA,01030,PROSPECT,115,0,1,0,0,0,0,1,0,0,0
12,PA,01033,ADAMS TOWNSHIP,12912,5,59,1,0,0,4,1,58,0,0
12,PA,01038,SPR: MORAINE,0,0,14,0,0,0,0,0,11,3,0
12,PA,01039,SPR: JENNINGS ENV E,0,0,0,0,0,0,0,0,0,0,0
12,PA,01000,BUTLER,0,0,0,0,0,0,0,0,0,0,0
12,PA,01017,COUNTY DET: BUTLE,0,0,3,0,0,0,0,0,3,0,0
12,PA,01104,JOHNSTOWN,21755,125,88,6,6,32,81,287,52,19,2
12,PA,01101,NORTHERN CAMBRIA BO,375,7,49,0,2,1,4,12,36,1,2
12,PA,01102,CONEMAUGH TOWNSHIP,1953,6,5,0,0,0,6,1,3,1,0
12,PA,01103,EBENSBURG,325,1,75,0,1,0,0,25,47,3,0
12,PA,01105,RICHLAND TOWNSHIP,12478,1,625,0,1,3,6,23,61,1,0
12,PA,01107,CRESSON,1656,1,24,0,0,0,1,3,21,0,0
12,PA,01108,DALE,1189,7,18,1,1,0,5,4,14,0,0
12,PA,01109,EAST CONEMAUGH,1486,1,44,0,0,0,1,1,34,0,0
12,PA,01110,GALLITZIN,1869,2,15,0,0,1,1,0,15,0,0
12,PA,01111,GEISTOWN,2397,3,41,0,0,1,2,12,27,2,0
12,PA,01112,NANTY GLO,2643,4,32,0,0,1,3,11,19,2,0
12,PA,01113,PATTON,178,1,1,0,0,0,1,2,8,0,1
12,PA,01114,PORTAGE,255,5,31,0,0,0,5,4,27,0,0
12,PA,01115,SOUTH FORK,894,0,0,0,0,0,0,0,0,0,0
12,PA,01118,UPPER YODER TOWNSHI,5319,1,18,0,0,0,1,2,16,0,0
12,PA,01119,BLACKLICK TOWNSHIP,1966,0,0,0,0,0,0,0,0,0,0
12,PA,01120,CAMBRIA TOWNSHIP,5981,3,136,0,0,1,2,5,124,7,0
12,PA,01121,CARROLLTOWN,826,2,7,0,0,0,2,2,5,0,0
12,PA,01123,CRESSON TOWNSHIP,4195,1,1,0,0,0,1,2,8,0,0
12,PA,01126,EAST TAYLOR TOWNSHI,2633,2,4,0,0,0,2,0,4,0,0
12,PA,01129,FERNDALE,158,1,8,0,0,0,1,3,5,0,0
12,PA,01131,HASTINGS,2246,7,2,0,0,0,7,0,2,0,0
12,PA,01132,JACKSON TOWNSHIP,4257,0,12,0,0,0,0,4,8,0,0
12,PA,01135,LORETTO,1352,0,0,0,0,0,0,0,0,0,0
12,PA,01137,SANKERTOWN,657,0,2,0,0,0,0,0,2,0,0
12,PA,01140,STONYCREEK TOWNSHIP,276,3,54,0,1,0,2,19,32,3,0
12,PA,01142,SUMMERHILL TOWNSHIP,2395,2,29,0,0,1,1,8,21,0,0
12,PA,01143,WEST CARROLL TOWNSH,1258,4,7,0,0,0,4,2,4,1,0
12,PA,01152,ADAMS TOWNSHIP,5824,1,14,0,1,0,0,1,13,0,0
12,PA,01153,CROYLE TOWNSHIP,2297,0,18,0,0,0,0,5,12,1,0
12,PA,01155,ASHVILLE,215,0,0,0,0,0,0,0,0,0,0
12,PA,01156,VINTONDALE,399,0,0,0,0,0,0,0,0,0,0
12,PA,01158,GALLITZIN TOWNSHIP,132,0,0,0,0,0,0,0,0,0,0
12,PA,01159,WEST HILLS REGIONAL,1563,4,156,0,0,2,2,22,132,2,0
12,PA,01165,UNIV OF PITT: JOHNS,0,4,18,0,0,0,4,2,16,0,1
12,PA,01168,SPR: PRINCE GALLITZ,0,0,1,0,0,0,0,0,0,1,0
12,PA,01201,EMPORIUM,1984,4,15,0,0,0,4,4,11,0,0
12,PA,01203,SPR: SIZERVILLE,0,0,0,0,0,0,0,0,0,0,0
12,PA,01205,SPR: SINNEMAHONING,0,0,0,0,0,0,0,0,0,0,0
12,PA,01302,JIM THORPE,478,1,84,0,0,1,9,7,75,2,3
12,PA,01303,LANSFORD,3856,18,64,0,1,4,13,2,44,0,2
12,PA,01304,LEHIGHTON,5395,16,135,0,1,4,11,21,14,1,1
12,PA,01305,PALMERTON,533,11,14,0,2,0,9,19,82,3,0
12,PA,01306,SUMMIT HILL,2988,2,16,0,0,0,2,7,9,0,0
12,PA,01307,WEATHERLY,2492,1,67,0,4,0,6,2,46,1,0
12,PA,01308,FRANKLIN TOWNSHIP,425,1,47,0,0,1,9,18,26,3,0
12,PA,01309,KIDDER TOWNSHIP,1951,6,77,0,0,0,6,8,69,0,0
12,PA,01310,MAHONING TOWNSHIP,4265,13,135,0,0,0,13,17,116,2,2
12,PA,01311,NESQUEHONING,3289,8,45,0,0,1,7,9,36,0,0
12,PA,01312,BEAVER MEADOWS,849,0,5,0,0,0,0,3,2,0,0
12,PA,01315,EAST PENN TOWNSHIP,2838,0,8,0,0,0,0,1,7,0,0
12,PA,01316,WEISSPORT,42,0,0,0,0,0,0,0,0,0,0
12,PA,01320,SPR: BELTZVILLE,0,0,13,0,0,0,0,0,13,0,0
12,PA,01321,SPR: HICKORY RUN,0,0,1,0,0,0,0,0,1,0,1
12,PA,01403,STATE COLLEGE,56551,26,632,0,5,5,16,62,564,6,12
12,PA,01401,BELLEFONTE,6234,3,43,0,0,1,2,5,38,0,0
12,PA,01405,SPRING TOWNSHIP,7577,1,32,0,0,0,1,8,24,0,0
12,PA,01407,FERGUSON TOWNSHIP,18198,14,124,0,3,0,11,16,12,6,1
12,PA,01409,PATTON TOWNSHIP,1536,8,182,0,2,5,1,4,175,3,0
12,PA,01411,PA ST UNIV: UNIV PA,0,22,451,0,12,0,1,44,42,5,12
12,PA,01417,SPR: BLACK MOSHANNO,0,0,0,0,0,0,0,0,0,0,0
12,PA,01418,SPR: BALD EAGLE,0,0,0,0,0,0,0,0,0,0,0
12,PA,01400,CENTRE,0,0,0,0,0,0,0,0,0,0,0
12,PA,01501,COATESVILLE,13141,131,329,0,1,55,75,94,215,2,2
12,PA,01502,DOWNINGTOWN,7939,19,229,0,0,6,13,12,28,9,0
12,PA,01503,EASTTOWN TOWNSHIP,1579,3,1,0,0,0,3,13,85,2,0
12,PA,01504,EAST WHITELAND TOWN,1699,8,124,0,1,1,6,13,111,0,1
12,PA,01505,KENNETT SQUARE,6143,7,69,0,0,4,3,14,49,6,0
12,PA,01506,MALVERN,3546,4,15,0,0,0,4,2,13,0,0
12,PA,01507,NORTH COVENTRY TOWN,7991,9,25,0,0,3,6,26,175,4,0
12,PA,01508,OXFORD,5116,3,7,0,0,2,28,1,58,2,0
12,PA,01509,PARKESBURG,3647,17,34,0,3,3,11,4,29,1,1
12,PA,01510,PHOENIXVILLE,16532,44,384,0,0,3,41,24,329,31,1
12,PA,01511,SPRING CITY,3327,6,72,0,0,0,6,1,57,5,1
12,PA,01512,TREDYFFRIN TOWNSHIP,29544,11,23,0,2,2,7,5,173,7,0
12,PA,01513,WEST CHESTER,1995,43,374,0,5,2,18,61,299,14,0
12,PA,01514,WEST GOSHEN TOWNSHI,2313,19,289,0,3,2,14,29,251,9,0
12,PA,01515,WEST GROVE BOROUGH,2858,1,8,0,0,0,1,1,6,1,0
12,PA,01516,WILLISTOWN TOWNSHIP,176,2,54,0,0,0,2,3,48,3,0
12,PA,01517,CALN TOWNSHIP,14166,71,281,0,3,8,6,27,247,7,0
12,PA,01519,AVONDALE,1431,0,0,0,0,0,0,0,0,0,0
12,PA,01520,BIRMINGHAM TOWNSHIP,4242,1,13,0,0,0,1,3,9,1,0
12,PA,01521,EAST FALLOWFIELD TO,7551,4,41,0,1,0,3,17,24,0,1
12,PA,01522,SCHUYLKILL TOWNSHIP,8597,5,96,0,0,2,3,17,75,4,0
12,PA,01523,SOUTH COATESVILLE,1455,0,0,0,0,0,0,0,0,0,0
12,PA,01525,UPPER UWCHLAN TOWNS,11572,0,137,0,0,0,0,26,111,0,0
12,PA,01527,WESTTOWN-EAST GOSHE,32541,19,28,0,1,2,16,1,263,7,1
12,PA,01528,UWCHLAN TOWNSHIP,1847,12,145,0,0,4,8,22,117,6,1
12,PA,01529,HONEY BROOK,1766,1,1,0,0,0,1,0,1,0,0
12,PA,01532,EAST PIKELAND TOWNS,7386,4,99,0,0,0,4,11,78,1,0
12,PA,01533,EAST VINCENT TOWNSH,6852,2,47,0,0,0,2,16,27,4,0
12,PA,01534,HIGHLAND TOWNSHIP,1279,0,0,0,0,0,0,0,0,0,0
12,PA,01535,NEW GARDEN TOWNSHIP,1289,1,95,0,3,1,6,19,71,5,1
12,PA,01537,WEST FALLOWFIELD TO,258,0,27,0,0,0,0,4,23,0,0
12,PA,01538,WEST SADSBURY TOWNS,2472,7,146,0,1,2,4,8,137,1,0
12,PA,01539,WEST VINCENT TOWNSH,4925,1,19,0,0,1,0,0,18,1,0
12,PA,01540,WEST WHITELAND TOWN,18495,16,438,0,2,1,4,2,412,6,4
12,PA,01544,VALLEY TOWNSHIP,7443,19,75,0,1,1,17,15,57,3,0
12,PA,01546,WEST CHESTER UNIVER,0,4,126,0,2,2,0,1,115,1,0
12,PA,01548,EAST COVENTRY TOWNS,6755,1,37,0,0,0,1,8,25,4,0
12,PA,01549,EAST BRANDYWINE TOW,7828,6,65,0,0,0,6,7,58,0,0
12,PA,01550,SADSBURY TOWNSHIP,389,3,29,0,0,1,2,7,18,4,0
12,PA,01552,WEST CALN TOWNSHIP,953,14,72,1,0,0,13,18,47,7,1
12,PA,01553,WEST NOTTINGHAM TOW,2693,0,1,0,0,0,0,0,1,0,0
12,PA,01555,WEST BRANDYWINE TOW,7443,6,8,1,1,0,4,21,51,8,1
12,PA,01557,WEST PIKELAND TOWNS,481,1,17,0,0,0,1,6,11,0,0
12,PA,01559,SPR: WHITE CLAY,0,0,1,0,0,0,0,0,1,0,0
12,PA,01560,SPR: MARSH CREEK,0,0,0,0,0,0,0,0,0,0,0
12,PA,01562,EAST MARLBOROUGH TO,7258,1,2,0,0,1,0,0,2,0,0
12,PA,01565,KENNETT TOWNSHIP,7899,0,0,0,0,0,0,0,0,0,0
12,PA,01545,COUNTY DET: CHEST,0,16,1,1,7,0,8,0,1,0,0
12,PA,01601,CLARION,4857,4,61,0,0,1,3,12,47,2,0
12,PA,01602,NEW BETHLEHEM,2825,1,9,0,0,0,1,2,7,0,0
12,PA,01604,KNOX,1133,2,13,0,1,0,1,2,11,0,0
12,PA,01607,CLARION UNIVERSITY,0,3,24,0,3,0,0,2,22,0,1
12,PA,01611,SPR: COOK FOREST,0,0,3,0,0,0,0,0,3,0,0
12,PA,06111,EMLENTON BOROUGH,8,0,0,0,0,0,0,0,0,0,0
12,PA,01600,CLARION,0,0,0,0,0,0,0,0,0,0,0
12,PA,01606,COUNTY DET: CLARI,0,2,0,0,0,0,2,0,0,0,0
12,PA,01701,CLEARFIELD,691,37,177,0,1,0,36,7,165,5,0
12,PA,01702,DU BOIS,7672,18,244,0,4,0,14,32,24,8,0
12,PA,01703,CURWENSVILLE,2491,19,57,0,0,0,19,13,4,4,1
12,PA,01708,SANDY TOWNSHIP,1655,17,241,0,0,2,15,27,211,3,0
12,PA,01711,LAWRENCE TOWNSHIP,7554,53,19,0,2,0,51,16,173,1,1
12,PA,01714,DECATUR TOWNSHIP,4494,6,33,0,0,0,6,4,27,2,0
12,PA,01716,MORRIS-COOPER REGIO,567,0,35,0,0,0,0,4,29,2,0
12,PA,01718,SPR: PARKER DAM,0,0,1,0,0,0,0,0,1,0,0
12,PA,01801,LOCK HAVEN,19,21,221,0,7,4,1,39,177,5,0
12,PA,01802,RENOVO,124,16,55,0,0,3,13,2,32,3,1
12,PA,01803,AVIS,1536,0,1,0,0,0,0,0,1,0,0
12,PA,01805,DUNNSTABLE TOWNSHIP,129,0,1,0,0,0,0,0,1,0,0
12,PA,01806,WOODWARD TOWNSHIP,2432,1,21,0,0,0,1,13,8,0,2
12,PA,01809,MILL HALL,1632,0,0,0,0,0,0,0,0,0,0
12,PA,01812,LOCK HAVEN UNIVERSI,0,2,41,0,1,0,1,6,35,0,0
12,PA,01815,LAMAR TOWNSHIP,2567,0,8,0,0,0,0,1,7,0,0
12,PA,01816,PINE CREEK TOWNSHIP,3325,2,12,0,0,0,2,4,6,2,0
12,PA,01825,SPR: KETTLE CREEK,0,0,0,0,0,0,0,0,0,0,0
12,PA,01902,BERWICK,138,24,277,0,5,3,16,49,224,4,0
12,PA,01903,BLOOMSBURG TOWN,14439,5,233,0,6,4,4,42,185,6,0
12,PA,01901,BENTON AREA,1945,2,2,0,0,0,2,3,17,0,0
12,PA,01904,CATAWISSA,1524,4,16,0,0,0,4,4,12,0,2
12,PA,01905,BRIAR CREEK TOWNSHI,313,2,41,0,0,0,2,13,28,0,0
12,PA,01906,MILLVILLE,941,5,8,0,0,0,5,6,2,0,0
12,PA,01908,SCOTT TOWNSHIP,5112,1,65,0,0,1,0,13,52,0,0
12,PA,01909,BLOOMSBURG UNIVERSI,0,1,52,0,0,0,1,2,5,0,0
12,PA,01912,MONTOUR TOWNSHIP,1329,3,11,0,0,0,3,1,9,1,1
12,PA,01914,HEMLOCK TOWNSHIP,2263,0,152,0,0,0,0,3,148,1,0
12,PA,01915,LOCUST TOWNSHIP,2548,1,33,0,0,0,1,6,27,0,1
12,PA,01916,SOUTH CENTRE TOWNSH,42,5,7,0,1,1,3,5,2,0,2
04,PA,01919,CONYNGHAM TOWNSHIP,758,0,2,0,0,0,0,0,2,0,0
12,PA,01922,MAIN TOWNSHIP,135,0,0,0,0,0,0,0,0,0,0
11,PA,01924,ORANGEVILLE AREA,1747,0,2,0,0,0,0,1,1,0,0
12,PA,01926,MADISON TOWNSHIP,1613,0,2,0,0,0,0,1,1,0,0
12,PA,01929,GREENWOOD TOWNSHIP,1921,0,9,0,0,0,0,3,6,0,0
12,PA,02001,MEADVILLE,13237,3,267,0,3,3,24,31,234,2,1
12,PA,02002,TITUSVILLE,5391,9,128,0,0,2,7,13,115,0,0
12,PA,02003,CAMBRIDGE SPRINGS,2555,2,6,0,0,0,2,1,5,0,0
12,PA,02005,COCHRANTON,1116,0,2,0,0,0,0,0,2,0,0
12,PA,02008,LINESVILLE,112,0,6,0,0,0,0,3,3,0,0
12,PA,02009,SPR: PYMATUNING,0,0,1,0,0,0,0,1,9,0,0
12,PA,02011,VERNON TOWNSHIP,5521,3,78,0,1,0,2,0,78,0,0
12,PA,02014,WEST MEAD TOWNSHIP,5163,2,6,0,0,0,2,1,5,0,1
12,PA,02018,CONNEAUT LAKE REGIO,3547,1,48,0,0,1,0,19,27,2,0
12,PA,02019,UNIV OF PITT: TITUS,0,2,17,0,0,0,2,0,17,0,0
12,PA,02102,CARLISLE,18974,39,531,0,8,14,17,51,476,4,0
12,PA,02101,CAMP HILL,7892,2,62,0,0,2,0,5,57,0,0
12,PA,02103,EAST PENNSBORO TOWN,2126,17,228,0,6,5,6,39,187,2,1
12,PA,02104,HAMPDEN TOWNSHIP,28893,19,269,0,5,11,3,21,244,4,0
12,PA,02105,WEST SHORE REGIONAL,778,12,58,0,0,1,2,1,47,1,0
12,PA,02106,LOWER ALLEN TOWNSHI,18731,16,321,0,6,4,6,27,294,0,1
12,PA,02107,MECHANICSBURG,8981,7,16,0,1,4,2,19,138,3,0
12,PA,02108,NEW CUMBERLAND,7287,8,12,0,0,5,3,23,77,2,0
12,PA,02109,SHIPPENSBURG,4467,8,82,1,2,2,3,8,72,2,0
12,PA,02110,SHIREMANSTOWN,157,0,0,0,0,0,0,0,0,0,0
12,PA,02113,MIDDLESEX TOWNSHIP,7289,4,146,0,2,2,0,16,126,4,1
12,PA,02114,MOUNT HOLLY SPRINGS,227,1,18,0,0,0,1,0,18,0,0
12,PA,02115,NORTH MIDDLETON TOW,11356,12,173,0,2,1,9,18,149,6,1
12,PA,02116,SHIPPENSBURG UNIVER,0,7,43,0,3,0,4,3,39,1,0
12,PA,02117,SILVER SPRING TOWNS,15444,7,212,0,2,2,3,11,198,3,0
12,PA,02118,UPPER ALLEN TOWNSHI,1881,2,153,0,2,0,0,26,123,4,0
12,PA,02119,NEWVILLE,1322,0,14,0,0,0,0,0,14,0,0
12,PA,02123,SPR: COLONEL DENNIN,0,0,0,0,0,0,0,0,0,0,0
12,PA,02125,SPR: PINE GROVE FUR,0,0,1,0,0,0,0,1,0,0,0
12,PA,02126,DICKINSON COLLEGE,0,4,15,0,1,0,3,22,83,0,0
12,PA,02135,SPR: KINGS GAP ENV,0,0,0,0,0,0,0,0,0,0,0
12,PA,02100,CUMBERLAND,0,0,0,0,0,0,0,0,0,0,0
12,PA,02121,COUNTY DET: CUMBE,0,0,2,0,0,0,0,0,2,0,0
12,PA,02202,HARRISBURG,4919,547,1828,17,42,272,216,477,1214,137,25
12,PA,02203,HUMMELSTOWN,4515,11,53,0,0,1,1,0,52,1,0
12,PA,02204,LOWER PAXTON TOWNSH,48117,82,951,0,21,2,41,139,788,24,5
12,PA,02205,MIDDLETOWN,8865,16,11,0,1,4,11,23,78,0,2
12,PA,02206,PAXTANG,1539,1,61,0,0,0,1,4,57,0,0
12,PA,02207,STEELTON,5935,3,168,1,1,1,18,38,111,19,2
12,PA,02208,SUSQUEHANNA TOWNSHI,24515,38,371,0,3,11,24,87,28,4,2
12,PA,02209,SWATARA TOWNSHIP,24654,92,123,0,3,36,53,111,182,1,12
12,PA,02210,HIGHSPIRE,2372,12,56,0,0,0,12,7,49,0,1
12,PA,02211,LYKENS,1762,0,9,0,0,0,0,3,6,0,0
12,PA,02212,MILLERSBURG,2529,5,38,0,0,1,4,15,23,0,2
12,PA,02213,PENBROOK,2979,8,72,0,1,3,4,31,36,5,2
12,PA,02215,DERRY TOWNSHIP,24887,16,45,0,2,3,11,59,341,5,4
12,PA,02216,HALIFAX,827,0,5,0,0,0,0,1,3,1,0
12,PA,02217,LOWER SWATARA TOWNS,8721,11,115,0,0,3,8,1,15,0,0
12,PA,02218,WICONISCO TOWNSHIP,1196,0,2,0,0,0,0,1,1,0,0
12,PA,02221,ROYALTON,151,1,1,0,0,0,1,0,1,0,0
12,PA,02223,STATE CAPITOL POLIC,0,4,55,0,0,0,4,2,53,0,0
12,PA,02228,PA ST UNIV: HARRISB,0,0,16,0,0,0,0,0,16,0,0
12,PA,02232,HARRISBURG INT AIRP,0,1,11,0,0,0,1,0,3,8,0
12,PA,02234,PA FISH & BOAT COMM,0,1,0,0,0,0,1,0,0,0,0
12,PA,02226,COUNTY DET: DAUPH,0,2,16,0,0,0,2,0,14,2,0
12,PA,02301,ASTON TOWNSHIP,16929,15,238,0,3,2,1,25,23,1,2
12,PA,02302,BETHEL TOWNSHIP,9143,7,1,0,2,0,5,14,86,0,0
12,PA,02303,BROOKHAVEN,875,13,135,0,2,1,1,14,117,4,1
12,PA,02304,CHESTER,3456,523,1176,3,28,169,296,341,716,119,27
12,PA,02305,CLIFTON HEIGHTS,6666,58,143,0,0,8,5,2,117,6,0
12,PA,02306,COLLINGDALE,8786,89,258,0,3,23,63,53,191,14,0
12,PA,02307,COLWYN,2548,15,56,0,2,7,6,16,35,5,1
12,PA,02308,DARBY,1687,412,456,1,121,63,227,157,266,33,1
12,PA,02309,DARBY TOWNSHIP,939,25,27,0,0,5,2,28,239,3,1
12,PA,02310,EAST LANSDOWNE,2665,3,98,0,3,13,14,27,69,2,0
12,PA,02311,EDDYSTONE,247,14,277,0,0,4,1,12,263,2,0
12,PA,02312,FOLCROFT,6629,25,156,0,0,6,19,22,125,9,0
12,PA,02313,GLENOLDEN,7164,17,14,2,1,9,5,18,117,5,0
12,PA,02314,HAVERFORD TOWNSHIP,48877,26,58,0,3,7,16,92,477,11,1
12,PA,02315,LANSDOWNE,1629,25,287,1,2,13,9,7,28,9,0
12,PA,02316,LOWER CHICHESTER TO,3477,29,51,0,1,3,25,1,47,3,0
12,PA,02317,MARPLE TOWNSHIP,23677,1,331,0,0,8,2,17,38,6,1
12,PA,02318,MEDIA,5343,18,85,0,1,5,12,15,7,0,0
12,PA,02319,MILLBOURNE,1155,8,43,0,0,5,3,4,36,3,0
12,PA,02320,MARCUS HOOK,2396,24,81,0,0,2,22,1,66,5,5
12,PA,02321,MORTON,2685,9,86,0,0,2,7,3,83,0,0
12,PA,02322,NETHER PROVIDENCE T,13795,21,131,0,1,1,19,14,114,3,2
12,PA,02323,NEWTOWN TOWNSHIP,12348,13,17,0,1,1,11,15,89,3,0
12,PA,02324,NORWOOD,593,7,55,0,0,1,6,5,48,2,0
12,PA,02325,PROSPECT PARK,6486,22,13,0,0,2,2,4,91,8,0
12,PA,02326,RADNOR TOWNSHIP,31492,22,31,1,1,4,16,39,251,11,0
12,PA,02327,RIDLEY PARK,717,1,95,0,1,1,8,12,78,5,0
12,PA,02328,RIDLEY TOWNSHIP,3164,32,415,1,0,14,17,37,359,19,1
12,PA,02330,SHARON HILL,5697,43,243,0,0,15,28,23,29,11,0
12,PA,02331,SPRINGFIELD TOWNSHI,24345,19,562,0,0,4,15,28,526,8,2
